Longitude(deg)	Lattitude(deg)	Alttitude(km)
103.209	53.0421	5.92228
103.206	53.0506	6.20911
103.204	53.059	6.49607
103.201	53.0675	6.78318
103.199	53.076	7.07044
103.196	53.0844	7.35783
103.194	53.0929	7.64537
103.191	53.1014	7.93306
103.189	53.1098	8.22089
103.186	53.1183	8.50886
103.184	53.1267	8.79697
103.181	53.1352	9.08523
103.179	53.1436	9.37363
103.176	53.1521	9.66218
103.174	53.1606	9.95087
103.171	53.169	10.2397
103.169	53.1775	10.5287
103.166	53.1859	10.8178
103.164	53.1944	11.1071
103.161	53.2028	11.3965
103.159	53.2113	11.686
103.156	53.2197	11.9757
103.154	53.2282	12.2655
103.151	53.2366	12.5555
103.149	53.2451	12.8456
103.146	53.2535	13.1359
103.144	53.262	13.4263
103.141	53.2704	13.7169
103.139	53.2788	14.0076
103.136	53.2873	14.2984
103.134	53.2957	14.5894
103.131	53.3042	14.8805
103.129	53.3126	15.1718
103.126	53.3211	15.4632
103.256	52.8811	0.5
103.254	52.8896	0.792443
103.251	52.898	1.08503
103.249	52.9065	1.37776
103.246	52.9149	1.67063
103.244	52.9234	1.96365
103.241	52.9318	2.25681
103.239	52.9403	2.55011
103.236	52.9487	2.84356
103.234	52.9572	3.13715
103.231	52.9657	3.43088
103.229	52.9741	3.72476
103.226	52.9826	4.01878
103.224	52.991	4.31294
103.221	52.9995	4.60725
103.219	53.0079	4.90169
103.216	53.0163	5.19629
103.214	53.0248	5.49102
103.211	53.0332	5.7859
103.209	53.0417	6.08092
100.089	62.2092	88.797
100.085	62.2178	88.9617
100.081	62.2264	89.1266
100.077	62.2349	89.2917
100.073	62.2435	89.4569
100.07	62.252	89.6223
100.066	62.2606	89.7878
100.062	62.2691	89.9534
100.058	62.2777	90.1193
100.054	62.2862	90.2852
100.05	62.2948	90.4513
100.047	62.3033	90.6176
100.043	62.3119	90.784
100.039	62.3204	90.9506
100.035	62.329	91.1173
100.031	62.3375	91.2841
100.028	62.3461	91.4512
100.024	62.3546	91.6183
100.02	62.3632	91.7856
100.016	62.3717	91.9531
100.012	62.3803	92.1207
100.008	62.3888	92.2885
100.005	62.3974	92.4564
100.001	62.4059	92.6245
99.9969	62.4145	92.7927
99.993	62.423	92.9611
99.9892	62.4316	93.1296
99.9853	62.4401	93.2982
99.9815	62.4486	93.467
99.9776	62.4572	93.636
99.9738	62.4657	93.8051
99.9699	62.4743	93.9744
99.9661	62.4828	94.1438
99.9622	62.4913	94.3134
99.9583	62.4999	94.4831
99.9545	62.5084	94.653
99.9506	62.517	94.823
99.9467	62.5255	94.9932
99.9429	62.534	95.1635
99.939	62.5426	95.3339
99.9351	62.5511	95.5046
99.9313	62.5596	95.6753
99.9274	62.5682	95.8462
99.9235	62.5767	96.0173
99.9196	62.5853	96.1885
99.9157	62.5938	96.3599
99.9119	62.6023	96.5314
99.908	62.6109	96.7031
99.9041	62.6194	96.8749
99.9002	62.6279	97.0469
99.8963	62.6364	97.219
99.8924	62.645	97.3912
99.8885	62.6535	97.5637
99.8846	62.662	97.7362
99.8807	62.6706	97.9089
99.8768	62.6791	98.0818
99.8729	62.6876	98.2548
99.869	62.6961	98.428
99.8651	62.7047	98.6013
99.8612	62.7132	98.7748
99.8572	62.7217	98.9484
99.8533	62.7302	99.1221
99.8494	62.7388	99.2961
99.8455	62.7473	99.4701
99.8416	62.7558	99.6443
99.8376	62.7643	99.8187
99.8337	62.7729	99.9932
99.8298	62.7814	100.168
99.8258	62.7899	100.343
99.8219	62.7984	100.518
99.818	62.8069	100.693
99.814	62.8155	100.868
100.215	61.9223	92.4966
100.211	61.9308	92.665
100.207	61.9394	92.8334
100.203	61.9479	93.002
100.2	61.9565	93.1708
100.196	61.965	93.3397
100.192	61.9736	93.5088
100.188	61.9821	93.678
100.185	61.9907	93.8474
100.181	61.9992	94.0169
100.177	62.0078	94.1866
100.174	62.0163	94.3564
100.17	62.0248	94.5264
100.166	62.0334	94.6965
100.162	62.0419	94.8668
100.159	62.0505	95.0372
100.155	62.059	95.2078
100.151	62.0676	95.3785
100.147	62.0761	95.5494
100.144	62.0846	95.7204
100.14	62.0932	95.8916
100.136	62.1017	96.0629
100.132	62.1103	96.2344
100.128	62.1188	96.406
100.125	62.1273	96.5778
100.121	62.1359	96.7497
100.117	62.1444	96.9218
100.113	62.153	97.094
100.11	62.1615	97.2664
100.106	62.17	97.4389
100.102	62.1786	97.6116
100.098	62.1871	97.7844
100.095	62.1956	97.9573
100.091	62.2042	98.1305
100.087	62.2127	98.3037
100.083	62.2212	98.4772
100.079	62.2298	98.6507
100.076	62.2383	98.8245
100.072	62.2468	98.9983
100.068	62.2553	99.1723
100.064	62.2639	99.3465
100.06	62.2724	99.5208
100.057	62.2809	99.6953
100.053	62.2895	99.8699
100.049	62.298	100.045
100.045	62.3065	100.22
100.041	62.315	100.395
100.038	62.3236	100.57
100.034	62.3321	100.745
100.03	62.3406	100.921
100.026	62.3491	101.096
100.022	62.3577	101.272
100.019	62.3662	101.448
100.015	62.3747	101.624
100.011	62.3832	101.801
100.007	62.3918	101.977
100.003	62.4003	102.154
99.9994	62.4088	102.33
99.9956	62.4173	102.507
99.9918	62.4258	102.684
99.9879	62.4343	102.861
99.9841	62.4429	103.039
99.9802	62.4514	103.216
99.9764	62.4599	103.394
99.9726	62.4684	103.571
99.9687	62.4769	103.749
99.9649	62.4854	103.927
99.961	62.494	104.106
99.9572	62.5025	104.284
99.9533	62.511	104.462
99.9495	62.5195	104.641
100.338	61.6357	95.8014
100.334	61.6442	95.9733
100.331	61.6527	96.1454
100.327	61.6613	96.3175
100.323	61.6698	96.4899
100.32	61.6784	96.6624
100.316	61.6869	96.835
100.312	61.6955	97.0078
100.309	61.704	97.1807
100.305	61.7125	97.3538
100.301	61.7211	97.5271
100.298	61.7296	97.7005
100.294	61.7381	97.874
100.29	61.7467	98.0477
100.287	61.7552	98.2215
100.283	61.7638	98.3955
100.279	61.7723	98.5697
100.276	61.7808	98.7439
100.272	61.7894	98.9184
100.268	61.7979	99.093
100.265	61.8064	99.2677
100.261	61.815	99.4426
100.257	61.8235	99.6176
100.254	61.832	99.7928
100.25	61.8406	99.9681
100.246	61.8491	100.144
100.243	61.8576	100.319
100.239	61.8662	100.495
100.235	61.8747	100.671
100.232	61.8832	100.847
100.228	61.8917	101.023
100.224	61.9003	101.2
100.22	61.9088	101.376
100.217	61.9173	101.553
100.213	61.9259	101.73
100.209	61.9344	101.907
100.206	61.9429	102.084
100.202	61.9514	102.261
100.198	61.96	102.439
100.194	61.9685	102.616
100.191	61.977	102.794
100.187	61.9855	102.972
100.183	61.994	103.15
100.18	62.0026	103.328
100.176	62.0111	103.506
100.172	62.0196	103.685
100.168	62.0281	103.863
100.165	62.0366	104.042
100.161	62.0452	104.221
100.157	62.0537	104.4
100.153	62.0622	104.579
100.15	62.0707	104.759
100.146	62.0792	104.938
100.142	62.0877	105.118
100.138	62.0963	105.298
100.135	62.1048	105.478
100.131	62.1133	105.658
100.127	62.1218	105.838
100.123	62.1303	106.018
100.12	62.1388	106.199
100.116	62.1473	106.38
100.112	62.1558	106.561
100.108	62.1644	106.742
100.105	62.1729	106.923
100.101	62.1814	107.104
100.097	62.1899	107.286
100.093	62.1984	107.467
100.09	62.2069	107.649
100.086	62.2154	107.831
100.082	62.2239	108.013
100.078	62.2324	108.195
100.463	61.3408	98.5361
100.459	61.3494	98.7114
100.456	61.3579	98.8869
100.452	61.3665	99.0625
100.448	61.375	99.2382
100.445	61.3835	99.4142
100.441	61.3921	99.5902
100.438	61.4006	99.7664
100.434	61.4091	99.9428
100.43	61.4177	100.119
100.427	61.4262	100.296
100.423	61.4347	100.473
100.42	61.4433	100.65
100.416	61.4518	100.827
100.412	61.4603	101.004
100.409	61.4689	101.182
100.405	61.4774	101.359
100.402	61.4859	101.537
100.398	61.4945	101.715
100.394	61.503	101.893
100.391	61.5115	102.071
100.387	61.52	102.249
100.384	61.5286	102.428
100.38	61.5371	102.606
100.376	61.5456	102.785
100.373	61.5541	102.964
100.369	61.5627	103.143
100.365	61.5712	103.322
100.362	61.5797	103.501
100.358	61.5882	103.681
100.355	61.5968	103.861
100.351	61.6053	104.04
100.347	61.6138	104.22
100.344	61.6223	104.4
100.34	61.6308	104.581
100.336	61.6394	104.761
100.333	61.6479	104.942
100.329	61.6564	105.122
100.326	61.6649	105.303
100.322	61.6734	105.484
100.318	61.682	105.665
100.315	61.6905	105.847
100.311	61.699	106.028
100.307	61.7075	106.21
100.304	61.716	106.391
100.3	61.7245	106.573
100.296	61.733	106.755
100.293	61.7416	106.937
100.289	61.7501	107.12
100.285	61.7586	107.302
100.282	61.7671	107.485
100.278	61.7756	107.668
100.274	61.7841	107.851
100.271	61.7926	108.034
100.267	61.8011	108.217
100.263	61.8096	108.4
100.26	61.8181	108.584
100.256	61.8267	108.768
100.252	61.8352	108.951
100.249	61.8437	109.135
100.245	61.8522	109.319
100.241	61.8607	109.504
100.238	61.8692	109.688
100.234	61.8777	109.873
100.23	61.8862	110.057
100.227	61.8947	110.242
100.223	61.9032	110.427
100.219	61.9117	110.612
100.215	61.9202	110.798
100.212	61.9287	110.983
100.208	61.9372	111.169
100.581	61.0549	101.048
100.578	61.0635	101.227
100.574	61.072	101.406
100.571	61.0805	101.585
100.567	61.0891	101.764
100.564	61.0976	101.944
100.56	61.1061	102.123
100.557	61.1146	102.303
100.553	61.1232	102.483
100.55	61.1317	102.663
100.546	61.1402	102.843
100.543	61.1488	103.024
100.539	61.1573	103.204
100.536	61.1658	103.385
100.532	61.1743	103.566
100.528	61.1829	103.747
100.525	61.1914	103.928
100.521	61.1999	104.109
100.518	61.2084	104.291
100.514	61.217	104.472
100.511	61.2255	104.654
100.507	61.234	104.836
100.504	61.2425	105.018
100.5	61.251	105.2
100.497	61.2596	105.382
100.493	61.2681	105.565
100.489	61.2766	105.747
100.486	61.2851	105.93
100.482	61.2936	106.113
100.479	61.3022	106.296
100.475	61.3107	106.479
100.472	61.3192	106.663
100.468	61.3277	106.846
100.465	61.3362	107.03
100.461	61.3447	107.214
100.457	61.3532	107.398
100.454	61.3618	107.582
100.45	61.3703	107.766
100.447	61.3788	107.951
100.443	61.3873	108.135
100.44	61.3958	108.32
100.436	61.4043	108.505
100.432	61.4128	108.69
100.429	61.4213	108.875
100.425	61.4298	109.06
100.422	61.4383	109.246
100.418	61.4469	109.431
100.415	61.4554	109.617
100.411	61.4639	109.803
100.407	61.4724	109.989
100.404	61.4809	110.175
100.4	61.4894	110.362
100.397	61.4979	110.548
100.393	61.5064	110.735
100.389	61.5149	110.921
100.386	61.5234	111.108
100.382	61.5319	111.296
100.379	61.5404	111.483
100.375	61.5489	111.67
100.371	61.5574	111.858
100.368	61.5659	112.045
100.364	61.5744	112.233
100.361	61.5829	112.421
100.357	61.5914	112.609
100.353	61.5999	112.798
100.35	61.6084	112.986
100.346	61.6169	113.175
100.342	61.6254	113.363
100.339	61.6339	113.552
100.335	61.6424	113.741
100.332	61.6509	113.93
100.698	60.7694	103.165
100.694	60.7779	103.347
100.691	60.7864	103.53
100.687	60.7949	103.712
100.684	60.8035	103.895
100.68	60.812	104.078
100.677	60.8205	104.262
100.673	60.829	104.445
100.67	60.8376	104.629
100.666	60.8461	104.812
100.663	60.8546	104.996
100.66	60.8631	105.18
100.656	60.8717	105.364
100.653	60.8802	105.548
100.649	60.8887	105.733
100.646	60.8972	105.917
100.642	60.9057	106.102
100.639	60.9143	106.287
100.635	60.9228	106.472
100.632	60.9313	106.657
100.628	60.9398	106.843
100.625	60.9483	107.028
100.621	60.9568	107.214
100.618	60.9654	107.399
100.614	60.9739	107.585
100.611	60.9824	107.771
100.607	60.9909	107.958
100.604	60.9994	108.144
100.601	61.0079	108.33
100.597	61.0164	108.517
100.594	61.0249	108.704
100.59	61.0335	108.891
100.587	61.042	109.078
100.583	61.0505	109.265
100.58	61.059	109.453
100.576	61.0675	109.64
100.573	61.076	109.828
100.569	61.0845	110.016
100.566	61.093	110.204
100.562	61.1015	110.392
100.559	61.11	110.58
100.555	61.1185	110.768
100.552	61.127	110.957
100.548	61.1355	111.146
100.545	61.144	111.335
100.541	61.1525	111.524
100.537	61.161	111.713
100.534	61.1695	111.902
100.53	61.178	112.092
100.527	61.1865	112.281
100.523	61.195	112.471
100.52	61.2035	112.661
100.516	61.212	112.851
100.513	61.2205	113.041
100.509	61.229	113.232
100.506	61.2375	113.422
100.502	61.246	113.613
100.499	61.2545	113.804
100.495	61.263	113.995
100.492	61.2715	114.186
100.488	61.28	114.377
100.485	61.2885	114.568
100.481	61.297	114.76
100.477	61.3055	114.952
100.474	61.314	115.143
100.47	61.3225	115.335
100.467	61.3309	115.528
100.463	61.3394	115.72
100.46	61.3479	115.912
100.456	61.3564	116.105
100.453	61.3649	116.298
100.815	60.4757	104.701
100.812	60.4842	104.887
100.808	60.4927	105.073
100.805	60.5012	105.259
100.801	60.5097	105.445
100.798	60.5183	105.632
100.795	60.5268	105.819
100.791	60.5353	106.005
100.788	60.5438	106.192
100.784	60.5523	106.38
100.781	60.5609	106.567
100.778	60.5694	106.754
100.774	60.5779	106.942
100.771	60.5864	107.129
100.768	60.5949	107.317
100.764	60.6034	107.505
100.761	60.612	107.693
100.757	60.6205	107.882
100.754	60.629	108.07
100.751	60.6375	108.259
100.747	60.646	108.448
100.744	60.6545	108.636
100.74	60.663	108.826
100.737	60.6715	109.015
100.733	60.68	109.204
100.73	60.6886	109.394
100.727	60.6971	109.583
100.723	60.7056	109.773
100.72	60.7141	109.963
100.716	60.7226	110.153
100.713	60.7311	110.343
100.71	60.7396	110.534
100.706	60.7481	110.724
100.703	60.7566	110.915
100.699	60.7651	111.106
100.696	60.7736	111.297
100.692	60.7821	111.488
100.689	60.7906	111.679
100.686	60.7991	111.871
100.682	60.8076	112.062
100.679	60.8161	112.254
100.675	60.8246	112.446
100.672	60.8331	112.638
100.668	60.8416	112.83
100.665	60.8501	113.022
100.661	60.8586	113.215
100.658	60.8671	113.407
100.655	60.8756	113.6
100.651	60.8841	113.793
100.648	60.8926	113.986
100.644	60.9011	114.179
100.641	60.9096	114.373
100.637	60.9181	114.566
100.634	60.9266	114.76
100.63	60.9351	114.954
100.627	60.9436	115.147
100.623	60.952	115.342
100.62	60.9605	115.536
100.616	60.969	115.73
100.613	60.9775	115.925
100.61	60.986	116.119
100.606	60.9945	116.314
100.603	61.003	116.509
100.599	61.0115	116.704
100.596	61.0199	116.9
100.592	61.0284	117.095
100.589	61.0369	117.291
100.585	61.0454	117.486
100.582	61.0539	117.682
100.578	61.0624	117.878
100.575	61.0709	118.074
100.927	60.1908	106.025
100.923	60.1994	106.214
100.92	60.2079	106.404
100.917	60.2164	106.594
100.913	60.2249	106.784
100.91	60.2334	106.974
100.907	60.2419	107.164
100.904	60.2505	107.355
100.9	60.259	107.545
100.897	60.2675	107.736
100.894	60.276	107.927
100.89	60.2845	108.118
100.887	60.293	108.309
100.884	60.3015	108.5
100.88	60.31	108.692
100.877	60.3186	108.883
100.874	60.3271	109.075
100.87	60.3356	109.267
100.867	60.3441	109.459
100.863	60.3526	109.651
100.86	60.3611	109.844
100.857	60.3696	110.036
100.853	60.3781	110.229
100.85	60.3866	110.421
100.847	60.3951	110.614
100.843	60.4036	110.807
100.84	60.4121	111.001
100.837	60.4206	111.194
100.833	60.4291	111.388
100.83	60.4376	111.581
100.827	60.4461	111.775
100.823	60.4546	111.969
100.82	60.4631	112.163
100.817	60.4716	112.358
100.813	60.4801	112.552
100.81	60.4886	112.746
100.806	60.4971	112.941
100.803	60.5056	113.136
100.8	60.5141	113.331
100.796	60.5226	113.526
100.793	60.5311	113.722
100.79	60.5396	113.917
100.786	60.5481	114.113
100.783	60.5566	114.308
100.779	60.5651	114.504
100.776	60.5736	114.7
100.773	60.5821	114.897
100.769	60.5906	115.093
100.766	60.599	115.289
100.762	60.6075	115.486
100.759	60.616	115.683
100.756	60.6245	115.88
100.752	60.633	116.077
100.749	60.6415	116.274
100.746	60.65	116.471
100.742	60.6585	116.669
100.739	60.667	116.867
100.735	60.6754	117.064
100.732	60.6839	117.262
100.728	60.6924	117.461
100.725	60.7009	117.659
100.722	60.7094	117.857
100.718	60.7179	118.056
100.715	60.7263	118.255
100.711	60.7348	118.453
100.708	60.7433	118.652
100.705	60.7518	118.852
100.701	60.7603	119.051
100.698	60.7687	119.25
100.694	60.7772	119.45
100.691	60.7857	119.65
101.04	59.8979	106.761
101.036	59.9064	106.954
101.033	59.9149	107.148
101.03	59.9234	107.341
101.027	59.932	107.534
101.023	59.9405	107.728
101.02	59.949	107.921
101.017	59.9575	108.115
101.014	59.966	108.309
101.01	59.9745	108.504
101.007	59.983	108.698
101.004	59.9915	108.892
101.001	60	109.087
100.997	60.0085	109.282
100.994	60.017	109.477
100.991	60.0255	109.672
100.987	60.0341	109.867
100.984	60.0426	110.062
100.981	60.0511	110.258
100.978	60.0596	110.453
100.974	60.0681	110.649
100.971	60.0766	110.845
100.968	60.0851	111.041
100.964	60.0936	111.237
100.961	60.1021	111.434
100.958	60.1106	111.63
100.955	60.1191	111.827
100.951	60.1276	112.024
100.948	60.1361	112.221
100.945	60.1446	112.418
100.941	60.1531	112.615
100.938	60.1616	112.813
100.935	60.1701	113.01
100.932	60.1786	113.208
100.928	60.187	113.406
100.925	60.1955	113.604
100.922	60.204	113.802
100.918	60.2125	114
100.915	60.221	114.199
100.912	60.2295	114.397
100.908	60.238	114.596
100.905	60.2465	114.795
100.902	60.255	114.994
100.898	60.2635	115.193
100.895	60.272	115.393
100.892	60.2804	115.592
100.888	60.2889	115.792
100.885	60.2974	115.992
100.882	60.3059	116.192
100.878	60.3144	116.392
100.875	60.3229	116.592
100.872	60.3314	116.792
100.868	60.3398	116.993
100.865	60.3483	117.193
100.862	60.3568	117.394
100.858	60.3653	117.595
100.855	60.3738	117.796
100.852	60.3823	117.998
100.848	60.3907	118.199
100.845	60.3992	118.401
100.842	60.4077	118.602
100.838	60.4162	118.804
100.835	60.4246	119.006
100.832	60.4331	119.208
100.828	60.4416	119.411
100.825	60.4501	119.613
100.822	60.4586	119.816
100.818	60.467	120.018
100.815	60.4755	120.221
100.812	60.484	120.424
100.808	60.4924	120.628
101.147	59.6139	107.293
101.144	59.6224	107.49
101.141	59.6309	107.686
101.138	59.6394	107.883
101.135	59.6479	108.08
101.131	59.6564	108.277
101.128	59.6649	108.475
101.125	59.6734	108.672
101.122	59.6819	108.87
101.118	59.6904	109.068
101.115	59.6989	109.265
101.112	59.7074	109.464
101.109	59.7159	109.662
101.106	59.7244	109.86
101.102	59.7329	110.059
101.099	59.7414	110.257
101.096	59.7499	110.456
101.093	59.7584	110.655
101.09	59.7669	110.854
101.086	59.7754	111.053
101.083	59.7839	111.253
101.08	59.7924	111.452
101.077	59.8009	111.652
101.073	59.8094	111.852
101.07	59.8179	112.052
101.067	59.8264	112.252
101.064	59.8349	112.452
101.06	59.8434	112.653
101.057	59.8519	112.853
101.054	59.8604	113.054
101.051	59.8689	113.255
101.048	59.8774	113.456
101.044	59.8859	113.657
101.041	59.8944	113.858
101.038	59.9029	114.06
101.035	59.9113	114.262
101.031	59.9198	114.463
101.028	59.9283	114.665
101.025	59.9368	114.867
101.022	59.9453	115.069
101.018	59.9538	115.272
101.015	59.9623	115.474
101.012	59.9708	115.677
101.009	59.9792	115.88
101.005	59.9877	116.083
101.002	59.9962	116.286
100.999	60.0047	116.489
100.995	60.0132	116.692
100.992	60.0217	116.896
100.989	60.0301	117.1
100.986	60.0386	117.304
100.982	60.0471	117.507
100.979	60.0556	117.712
100.976	60.0641	117.916
100.973	60.0725	118.12
100.969	60.081	118.325
100.966	60.0895	118.53
100.963	60.098	118.734
100.96	60.1064	118.939
100.956	60.1149	119.145
100.953	60.1234	119.35
100.95	60.1319	119.555
100.946	60.1403	119.761
100.943	60.1488	119.967
100.94	60.1573	120.173
100.937	60.1657	120.379
100.933	60.1742	120.585
100.93	60.1827	120.791
100.927	60.1912	120.998
100.923	60.1996	121.204
100.92	60.2081	121.411
101.253	59.3302	107.43
101.25	59.3387	107.63
101.247	59.3472	107.831
101.243	59.3557	108.031
101.24	59.3642	108.232
101.237	59.3727	108.433
101.234	59.3812	108.634
101.231	59.3897	108.835
101.228	59.3982	109.036
101.225	59.4067	109.237
101.221	59.4152	109.439
101.218	59.4237	109.64
101.215	59.4322	109.842
101.212	59.4407	110.044
101.209	59.4492	110.246
101.206	59.4577	110.449
101.202	59.4662	110.651
101.199	59.4747	110.854
101.196	59.4832	111.056
101.193	59.4917	111.259
101.19	59.5002	111.462
101.187	59.5087	111.665
101.183	59.5172	111.869
101.18	59.5257	112.072
101.177	59.5342	112.276
101.174	59.5427	112.48
101.171	59.5512	112.683
101.168	59.5597	112.887
101.164	59.5682	113.092
101.161	59.5766	113.296
101.158	59.5851	113.5
101.155	59.5936	113.705
101.152	59.6021	113.91
101.149	59.6106	114.115
101.145	59.6191	114.32
101.142	59.6276	114.525
101.139	59.636	114.731
101.136	59.6445	114.936
101.133	59.653	115.142
101.129	59.6615	115.348
101.126	59.67	115.553
101.123	59.6785	115.76
101.12	59.6869	115.966
101.117	59.6954	116.172
101.113	59.7039	116.379
